表示ｺｰﾄﾞ,新商品ｺｰﾄﾞ案,商品名,商品名索引,単位,製品長さ(mm),ｶｯﾄ長さ(mm),得意先(検索)ｺｰﾄﾞ
1,770051D000601,足ﾉ助ﾋｰﾀｰ押ｻｴ 290mmL wk1020,,,0,0,770051
1,770051D000701,中空台車ﾊﾞﾝﾊﾟｰ(ﾋﾚ付),ﾁｭｳｸｳﾀﾞｲｼｬ,m,0,0,770051
0 ,770051D000801,内層着色用ﾏｽﾀｰﾊﾞｯﾁ購入費用,ﾅｲｿｳﾁｬｸｼｮｸ,式,0,0,770051
1,770051D000901,粘着ﾛｰﾗｰ φ10xφ5x20L 黒 (20000個),ﾈﾝﾁｬｸﾛｰﾗｰ1,,0,0,770051
1,770051D000902,粘着ﾛｰﾗｰ φ10xφ5x50L (10000個),ﾈﾝﾁｬｸﾛｰﾗｰ1,,0,0,770051
0 ,770051D000903,粘着ﾛｰﾗｰ5x10mm ﾏｽｷﾝｸﾞﾌｲﾙﾑ巻付治具,ﾈﾝﾁｬｸﾛｰﾗｰ5,式,0,0,770051
0 ,770051D000904,粘着ﾛｰﾗｰ調整費用及び試作費用,ﾈﾝﾁｬｸﾛｰﾗﾁｮ,式,0,0,770051
0 ,770051D000905,粘着ﾛｰﾗｰ定寸ｶｯﾄ用治具,ﾈﾝﾁｬｸﾛｰﾗｰﾃ,式,0,0,770051
1,770111D000101,PVC透明パイプφ22×φ16×2000L,PVCﾄｳﾒｲﾊﾟｲ,式,0,0,770111
1,772011D000101,YEPﾁｭｰﾌﾞ7x13 TC2283 ﾂﾔ無,ﾀﾞｲﾃﾞﾝﾁｭｰﾌ,m,100000,104000,772011
1,772011D000201,YEPﾁｭｰﾌﾞ12x18 TC2283 ﾂﾔ無,ﾀﾞｲﾃﾞﾝﾁｭｰﾌ,m,50000,52000,772011
1,772011D000301,YEPﾁｭｰﾌﾞφ7xφ10 TC2283 艶無100m巻,ﾀﾞｲﾃﾞﾝﾁｭｰﾌ,m,0,0,772011
1,772011D000202,大電ﾁｭｰﾌﾞ12x18,ﾀﾞｲﾃﾞﾝﾁｭｰﾌ,m,50000,52000,772011
1,772011D000102,大電ﾁｭｰﾌﾞ7x13,ﾀﾞｲﾃﾞﾝﾁｭｰﾌ,m,100000,104000,772011
1,772011D000401,YEPﾁｭｰﾌﾞφ2.5X4.5 ﾂﾔ有,YEPﾁｭｰﾌﾞ,m,100000,104000,772011
1,772011D000501,YEPﾁｭｰﾌﾞφ5X9  ﾂﾔ有,YEPﾁｭｰﾌﾞ,m,100000,104000,772011
1,772011D000601,YEPﾁｭｰﾌﾞφ1.6X3.2 ﾂﾔ有,YEPﾁｭｰﾌﾞ,m,100000,104000,772011
1,772011D000701,YEPﾁｭｰﾌﾞφ2X4 ﾂﾔ有　100m巻,YEPﾁｭｰﾌﾞ,m,100000,104000,772011
1,772011D000801,YEPﾁｭｰﾌﾞφ15X20 ﾂﾔ有,YEPﾁｭｰﾌﾞ,m,50000,52000,772011
0 ,772011D001101,Lﾁｭｰﾌﾞ B70492F1,lﾁｭｰﾌﾞ,本,0,0,772011
0 ,772011D001201,Tube1,lﾁｭｰﾌﾞ,本,0,0,772011
0 ,772011D001301,TUBE1 B20066R,lﾁｭｰﾌﾞ,本,0,0,772011
0 ,772011D001401,ﾁｭｰﾌﾞ12x18L曲げ B70492R,lﾁｭｰﾌﾞ,本,0,0,772011
1,772051D000101,BRM串 金型修正,brmｸｼｶﾅｶﾞﾀ,,0,0,772051
1,772051D000102,BRM縫込みｱｼﾞｬｽﾀｰ串大（12.5x2.5x900L),,,0,0,772051
1,772051D000201,PP串 2.4x10.2 L=900(ﾛｯﾄ10000),,,905,905,772051
